code,name,city,country,lat,lon
1A3,Martin Campbell Field Airport,Copperhead,United States,35.0158056,-84.3468333
,Sudkreuz,Berlin,Germany,52.475556,13.364444
NBU,Naval Air Station,Glenview,United States,42.090556,-87.8225
,Bloyer Field,Tomah,United States,43.975278,-90.483333
,Yongning Air Base,Beijing,China,40.50310135,116.1080017
MRK,Marco Islands,Marco Island Airport,United States,25.9950278,-81.6725278
,Boipeba,Boipeba Island,Brazil,-13.565589,-38.939241
,Boipeba,Boipeba Island,Brazil,-13.565589,-38.939241
DRM,Drummond Island Airport,Drummond Island,United States,46.0093114,-83.7439342
8M8,Garland Airport,Lewiston,United States,44.8065278,-84.2761944
GDW,Gladwin Zettel Memorial Airport,Gladwin,United States,43.9705893,-84.47502
24C,Lowell City Airport,Lowell,United States,42.95392,-85.3439058
LWA,South Haven Area Regional Airport,South Haven,United States,42.3511944,-86.2556389
06C,Schaumburg Regional,Schaumburg,United States,41.9893408,-88.1012428
,Khulna Seaplane Landing Site,Khulna,Bangladesh,22.464897,89.351261
,Khulna Seaplane Landing Site,Khulna,Bangladesh,22.464897,89.351261
,Khulna Seaplane Landing Site,Khulna,Bangladesh,22.464897,89.351261
MFI,Marshfield Municipal Airport,Marshfield,United States,44.6368797,-90.1893267
ISW,Alexander Field South Wood County Airport,Wisconsin Rapids,United States,44.3606456,-89.8381412
CWI,Clinton Municipal,Clinton,United States,41.83075,-90.3289722
,Wiescheid,Langenfeld,Germany,51.141663,6.987305
,Wadi Rum,Wadi Rum Desert,Jordan,29.682087,35.470734
BVY,Beverly Municipal Airport,Beverly,United States,42.584141,-70.9161444
,Priob\\'e,Priob\\'e,Russia,62.5461,65.6261
,Nagaur Airport,Nagaur,India,27.20829964,73.71140289
,Ostafyevo International Airport,Moscow,Russia,55.511667,37.507222
O27,Oakdale Airport,Oakdale,United States,37.7563333,-120.8001944
YRQ,Trois Rivieres Airport,Trois Rivieres,Canada,46.351667,-72.680556
POF,Poplar Bluff Municipal Airport,Poplar Bluff,United States,36.77394444,-90.3248611
,Somerset Airport,Somerville,United States,40.6259908,-74.6702433
EPM,Eastport Municipal Airport,Eastport,United States,44.9101111,-67.0126944
EOK,Keokuk Municipal Airport,Keokuk,United States,40.4599078,-91.4285011
ME5,Banks Airport,Swans Island,United States,44.1653889,-68.4281667
PSL,Perth Scone Airport,Perth,United Kingdom,56.439722,-3.371389
,Caernarfon Airport,Caernarfon,United Kingdom,53.104167,-4.340278
,Grefrath-Niershorst Airport,Grefrath,Germany,51.333889,6.359444
,Offenburg,Offenburg,Germany,48.4711,7.9411
,Oberwolfach,Oberwolfach,Germany,48.3167,8.2167
,Karlsruhe Hbf,Karlsruhe,Germany,49.0135,8.4044
,Lichtenwalde,Lichtenwalde,Germany,50.8833,13.0167
,Karlsruhe,Karlsruhe,Germany,49.0135,8.4044
,Holzhau,Holzhau,Germany,50.7333334,13.6
,Porto,Porto,Portugal,41.1667,8.5833
,Lisboa-Oriente,Lisboa,Portugal,38.424972,9.82179
,Bad Herrenalb,Bad Herrenalb,Germany,48.7976817,8.4361503
,St. Paul Downtown Airport - Holman Field,St. Paul,United States,44.9346225,-93.0603424
SOO,Soderhamn Airport,Soderhamn,Sweden,61.261667,17.098056
,Newcastle Airfield,Newcastle,Ireland,53.073056,-6.039722
VNA,Saravane Airport,Saravane,Laos,15.709444,106.411667
,Lisboa-Oriente,Lisboa,Portugal,38.7,9.1833
,Lisboa-Oriente,Lisboa-Oriente,Portugal,38.7,-9.1833
,Zurich,Zurich,Switzerland,47.369,8.538
E51,Bagdad Airport,Bagdad,United States,34.5958528,-113.170195
,Segeletz Airport,Segeletz,Germany,52.826667,12.541944
,Fuentemilanos Airport,Segovia,Spain,40.889233,-4.239478
,Akeno Aero,Akeno,Japan,34.533333,136.672222
,Ust Kamchatsk Airport,Ust Kamchatsk,Russia,56.238556,162.688851
,Oconomowoc Airport,Oconomowoc,United States,43.1388947,-88.4723206
,Kozyrevsk Airport,Kozyrevsk,Russia,56.09,159.876663
DKS,Dikson Airport,Dikson,Russia,73.517807,80.379669
,Beverley Airport,Mine Site,Australia,-30.19033959,139.5554942
XBG,Bogande Airport,Bogande,Canada,48.329498,-70.995697
BYT,Bantry Aerodrome,Bantry,Ireland,51.668598,-9.48417
CHE,Reeroe Airport,Caherciveen,Ireland,51.933334,-10.233333
,Aliwal North,Aliwal North,South Africa,-30.683333,26.733333
,Alkantpan Airport,Alkantpan,South Africa,-29.906389,22.316667
ADY,Alldays Airport,Alldays,South Africa,-22.678889,29.055278
,Barberton Airport,Barberton,South Africa,-25.7175,30.975
E55,Ocean Ridge Airport,Gualala,United States,38.8016111,-123.5306389
1G3,Kent State Airport,Kent,United States,41.1513889,-81.4151111
,Bulter County Regional Airport,Hamilton,United States,39.36375,-84.5219444
,Bungoma Airport,Bungoma,Kenya,0.576389,34.551389
,Bura East,Bura,Kenya,-1.185,39.813889
,Busia,Busia,Kenya,0.272,34.748
,Embu,Embu,Kenya,-0.568889,37.492222
,Garba Tula,Garba Tula,Kenya,0.3112,38.3056
GAS,Garissa,Garissa,Kenya,-0.468611,39.649444
HOA,Hola,Hola,Kenya,-1.52,40.00389
,Homa Bay,Homa Bay,Kenya,-0.591668,34.48
,Isiolo,Isiolo,Kenya,0.34361,37.587778
KLK,Kalokol,Kalokol,Kenya,3.49,35.84
KEY,Kericho,Kericho,Kenya,-0.385,35.245
ILU,Kilaguni,Kilaguni,Kenya,-2.9,38.073889
KRV,Kerio Valley,Kimwarer,Kenya,0.1912,35.3954
DVD,Andavadoaka,Andavadoaka,Madagascar,-22.111111,43.270556
ATJ,Antsirabe,Antsirabe,Madagascar,-19.836944,47.065278
OVA,Bekily,Bekily,Madagascar,-24.236111,45.305
,Ust-Tsylma,Ust-Tsylma,Russia,65.4347222322,52.20000001
ZRA,Atlantic City Rail Terminal,Atlantic City NJ,United States,39.3665,-74.442
ZSF,Springfield Amtrak Station,Springfield MA,United States,42.106,-72.593054
XZK,Amherst Amtrak Station AMM,Amherst MA,United States,42.375,-72.511389
,Cape May Ferry Terminal,Cape May NJ,United States,38.9696286,-74.960918
,Lewes Ferry Terminal,Lewes DE,United States,38.781655,-75.119534
,Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States,44.39917,-68.225
,Yarmouth Ferry Terminal,Yarmouth NS,Canada,43.833227,-66.122653
,Gare de Montreux Railway Station,Montreux,Switzerland,46.435833,6.910278
QQK,London - Kings Cross,London,United Kingdom,51.5326,0.1233
XVJ,Stevenage Railway Station,Stevenage,United Kingdom,51.902,0.207
XVH,Peterborough Railway Station,Peterborough,United Kingdom,52.5748,-0.2502
PUM,Pomalaa,Pomalaa,Indonesia,-4.183333,121.61667
,St. Ignace Ferry Dock,St. Ignace MI,United States,45.866405,-84.720254
,Mackinac Island Dock,Mackinac Island MI,United States,45.848801,-84.615927
,YUR'EVETS,YUR'EVETS,Russia,57.338582,43.0949
WLF,Whittlesford Parkway Rail Station,Whittlesford,United Kingdom,52.104,0.166
RGK,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,51.966667,85.833333
,Gryzliny - Lansk,Gryzliny,Poland,53.3629,20.204
FLD,Fond Du Lac County Airport,Fond du Lac,United States,43.7711667,-88.4884167
PCZ,Waupaca Municipal Airport,Waupaca,United States,44.33325,-89.0197778
STE,Stevens Point Municipal Airport,Stevens Point,United States,44.5451356,-89.5302844
,Mys Shmidta Airport,Mys Shmidta,Russia,68.868301,179.373001
,Moma Airport,Honuu,Russia,66.450859,143.261551
ERY,Luce County Airport,Newberry,United States,46.311199,-85.457298
25D,Forest Lake Airport,Forest Lake,United States,45.2477456,-92.9943853
ZVM,Hannover Messe-Heliport,Hannover,Germany,52.329035,9.822136
PEF,Peenemunde Airfield,Peenemunde,Germany,54.157778,13.772778
,Goraszka,Goraszka,Poland,52.1104,21.1652
,Pangandaran-Java Island-Nusawiru Airport,Nusawiru,Indonesia,-7.72039,108.489998
,Pom Pom Camp,Pom Pom,Botswana,-19.35,22.5
,Moremi Crossing,Moremi,Botswana,-19.31,23.08
,New Delhi Train Station,New Delhi,India,28.64197,77.2206
,Agra Cantonment Railway Station,Agra,India,27.1578,77.98993
,Urumqi Railway Station,Urumqi,China,43.7809,87.585
,Turpan Railway Station,Turpan,China,43.151,88.875
GQQ,Galion Municipal Airport,Galion,United States,40.7533889,-82.7238056
,Musiara Airstrip,Musiara,Kenya,-1.29861,35.063611
TPN,Tiputini,Tiputini,Ecuador,-0.766667,-75.53333
PTZ,Shell Mera,Pastaza,Ecuador,-2.0,-77.0
CKV,Clarksville-Montgomery County Regional Airport,Clarksville,United States,36.621944,-87.415
,Oban Rail Station,Oban,United Kingdom,56.4124,-5.4702
,Memmingen Rail Station,Memmingen,Germany,47.9878,10.1811
,Ulm Railway Station,Ulm,Germany,48.4,9.9833
,Aachen HBF,Aachen,Germany,50.7667,6.1
XHN,Liege-Guillemins Railway Station,Liege,Belgium,50.6333,5.56667
,Bruxelles-Central,Brussels,Belgium,50.8411,4.3564
OHR,Wyk auf Foehr,Wyk,Germany,54.411,8.3145
LPC,Lompoc Airport,Lompoc,United States,34.6656,-120.4675
CTH,Chester County G O Carlson Airport,Coatesville,United States,39.9789,-75.8654
BST,Bost Airport,Lashkar Gah,Afghanistan,31.558889,64.364167
LLK,Lankaran International Airport,Lankaran,Azerbaijan,38.746389,48.817778
GBB,Qabala Airport,Qabala,Azerbaijan,40.826667,47.7125
ZTU,Zaqatala International Airport,Zaqatala,Azerbaijan,41.562222,46.667222
LKP,Lake Placid Airport,Lake Placid,United States,44.264444,-73.961944
NY9,Long Lake,Long Lake,United States,43.9750617,-74.42044
,Tyopliy Klyuch,Khandyga,Russia,62.471,136.505
,Magan,Yakutsk,Russia,62.0626,129.3334
JIQ,Zhoubai,Qianjiang,China,29.515,108.83
DEE,Mendeleevo,Yuzhno-Kurilsk,Russia,43.5739,145.4107
WIH,Wishram Amtrak Station,Wishram,United States,45.6576,-120.9664
AOH,Lima Allen County Airport,Lima,United States,40.707478,-84.0270781
DSO,Sondok Airport,Hamhung,North Korea,39.747333,127.474611
YJS,Samjiyon Airport,Samjiyon,North Korea,41.907167,128.409889
,Geiranger,Geiranger Fjord,Norway,62.474976458,6.1528587341
,Gangtok Helipad,Gangtok,India,27.3521,88.6051
SSI,McKinnon Airport,Brunswick,United States,31.1519722,-81.3910556
BFP,Beaver Falls,Beaver Falls,United States,40.7724722,-80.3914444
F57,Seaplane Base,Winterhaven,United States,28.0575,-81.7628056
GGE,Georgetown County Airport,Georgetown,United States,33.3114018,-79.3203139
HDI,Hardwick Field Airport,Cleveland,United States,35.2199994,-84.832369
2A0,Mark Anton Airport,Dayton,United States,35.48625,-84.9310833
2G2,Jefferson County Airpark,Steubenville,United States,40.3602179,-80.7008742
RNT,Renton,Renton,United States,47.4931389,-122.21575
ZBM,Bromont Airport,Bromont,Canada,45.290833,-72.741944
POC,Brackett Field,La Verne,United States,34.0916667,-117.7817778
09J,Jekyll Island Airport,Jekyll Island,United States,31.0744722,-81.4277778
CDK,CedarKey,Cedar Key,United States,29.1342222,-83.0504722
CTY,Cross City,Cross City,United States,29.6355278,-83.10475
CEU,Clemson,Clemson,United States,34.6722222,-82.8858889
36U,Heber City Municipal Airport,Heber,United States,40.4818056,-111.4288056
BEC,Beech Factory Airport,Wichita,United States,37.6939167,-97.2149167
47A,Cherokee County Airport,Canton,United States,34.3122175,-84.4221556
55J,Fernandina Beach Municipal Airport,Fernandina Beach,United States,30.6118333,-81.4611944
,Padang Tabing,Padang,Indonesia,-0.875,100.3519
,Tom B. David Field Airport,Calhoun,United States,34.45545,-84.9391622
,Habersham County Airport,Cornelia,United States,34.4998483,-83.5566701
ZMB,Hamburg Hbf,Hamburg,Germany,53.552776,10.006683
GTU,Georgetown Municipal Airport,Georgetown,United States,30.678809,-97.6793837
,Old Rhinebeck Airport,Rhinebeck,United States,41.969833,-73.864555
QFO,Duxford Aerodrome,Duxford,United Kingdom,52.09083,0.13194
,BLABU,Blankenburg,Germany,51.7946,11.0183
SNY,Sidney Muni Airport,Sidney,United States,41.10167,-102.985
,Manantali Bengassi Airport ,Bengassi,Mali,13.25561,-10.50432
,Schofields Aerodrome,Schofields,Australia,-33.717389,150.871396
,Luray Caverns Airport,Luray,United States,38.666944,-78.500556
W13,Eagle's Nest Airport,Waynesboro,United States,38.076944,-78.944167
GKL,Great Keppel Island,Great Keppel Island,Australia,-23.186,150.943
RPB,Roper Bar,Roper Bar,Australia,-14.73457,134.5252
,Mount Garnet,Mount Garnet,Australia,-17.70601,145.14889
IFL,Innisfail,Innisfail,Australia,-17.55908,146.01123
,Kalaeloa,Kapolei,United States,21.307222,-158.070278
BIN,Bamyan Airport,Bamyan,Afghanistan,34.816667,67.816667
NBS,Changbaishan Airport,Baishan,China,42.088056,127.548889
,SFO Helicopter,Sausalito,United States,37.87856,-122.512742
,Lewa Airport,Lewa Downs,Kenya,0.1927,37.4725
,Huaorani Ecolodge,Huaorani,Ecuador,-1.0102,-77.1501
RGO,Chongjin Airport,Chongjin,North Korea,41.4297,129.6488
MOO,Moomba,Moomba,Australia,-28.1,140.2
LUZ,Lublin,Lublin,Poland,51.239333,22.714083
,Madison County Executive Airport,Huntsville,United States,34.861,-86.558
JYO,Leesburg Executive Airport,Leesburg,United States,39.078,-77.558
,CNC4,Guelph,Canada,43.563889,-80.196111
,CNC4,Geulph,Canada,43.563889,-80.196111
,Robinson Crusoe Airport,San Juan Bautista,Chile,-33.665001,-78.929703
VAM,Maamigili Airport,Maamigili,Maldives,3.4702,72.8344
IRU,Hilton Iru fushi,Maldives Hilton Iru fushi,Maldives,5.7435,73.3249
DHG,Dhigurah Centara Grand Maldives,Dhigurah,Maldives,3.5939,72.8834
,Beijing Railway Station,Beijing,China,39.5408,116.2516
,Chengde Railway Station,Chengde,China,40.965755,117.954019
LLF,Yongzhou Lingling Airport,Yongzhou,China,26.345556,111.612222
LSZ,Losinj Airport,Mali Losinj,Croatia,44.3357,14.2335
ONS,Onslow ,Onslow,Australia,-21.667,115.116
TDR,Theodore,Theodore,Australia,-24.986737,150.093112
CZW,RUDNIKI ,RUDNIKI,Poland,50.884722,19.202222
SDC,Williamson-Sodus Airport,Williamson,United States,43.2347904,-77.119444
CLC,Clear Lake Metroport,Clear Lake City,United States,29.5569,-95.137497
CFX,Gilberto Lavaque,Cafayate,Argentina,-26.06245,-65.932095
,Woking,Fairoaks,United Kingdom,51.348056,-0.558611
WBU,Boulder Municipal,Boulder,United States,40.039444,-105.225833
,Neustadt-Glewe,Neustadt-Glewe,Germany,53.364779,11.607352
,Berchtesgarden BKS,Bischofswiesen,Germany,47.62313,12.972214
,Hohe Duene,Warnemuende,Germany,54.181438,12.132082
TVS,Sannvhe,Tangshan,China,39.717444,118.002389
,GOETSENHOVEN AB,GOETSENHOVEN,Belgium,50.7817,4.95778
,Wildenrath AB Closed,Wildenrath,Germany,51.113721,6.210245
,Bremgarten Airport,Bremgarten,Germany,47.902779,7.617778
,Bitburg AB closed,Birburg,Germany,49.945278,6.565
,Toul AB closed,Toul,France,48.779999,5.98
PAO,Palo Alto Airport of Santa Clara County,Palo Alto,United States,37.4611111,-122.1150556
,Dubai Cruise Terminal,Dubai,United Arab Emirates,25.274193,55.28311
,Ust-Nera Airport,Ust-Nera,Russia,64.568056,143.236111
,Vostice,Vysoke Myto,Czech Republic,49.5537,16.1109
,Spa La Sauveniere,Spa,Belgium,50.4824981689,5.91029977798
FFZ,Mesa Falcon Field,Mesa,United States,33.4608001709,-111.727996826
P08,Coolidge Municipal Airport,Cooldige,United States,32.9359016418,-111.427001953
P52,Cottonwood Airport,Cottonwood,United States,34.7299995422,-112.035003662
,Suarlee Airport,Namur,Belgium,50.4879989624,4.76891994476
,Hasselt Airport,Hasselt,Belgium,50.9700012207,5.37507009506
A39,Phoenix Regional Airport,Phoenix,United States,32.9916992188,-111.92099762
E25,Wickenburg Municipal Airport,Wickenburg,United States,33.96889877,-112.7990036
YTY,Yangzhou Taizhou Airport,Yangzhou,China,32.5617,119.715
PTK,Oakland Co. Intl,Pontiac,United States,42.667,-83.35
,Fuzhou Railway Station,Fuzhou,China,26.11351,119.319998
,Xiamen Railway Station,Xiamen,China,24.4679,118.116
KSI,Kissidougou,Kissidougou,Guinea,9.160556,-10.124443
QPJ,Pecs,Pecs,Hungary,46.070833,18.233056
,Neuwied,Neuwied,Germany,50.432008,7.472785
,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana,Italy,44.116464,10.409954
,Portovenere,Portovenere,Italy,44.0519359,9.8353078
,Amsterdam Zuid WTC,Amsterdam,Netherlands,52.338841,4.871471
,Budapest Keteli,Budapest,Hungary,47.500497,19.085484
,Zagreb Glavni Kolod.,Zagreb,Croatia,45.804289,15.979121
EEN,Dillant Hopkins Airport,Keene,United States,72.270833,42.898333
THQ,Tianshui Airport,Tianshui,China,34.333,105.514
,Kawama Airport,Kawama,Cuba,23.123642,-81.301805
,Yumuri Valley,Yumuri Valley,Cuba,23.1,-81.9
GKK,Kooddoo,Kooddoo,Maldives,0.7308,73.433
,Glasgow Industrial,Glasgow,United States,48.4211069,-106.5277039
RCS,Rochester Airport,Rochester,United Kingdom,51.351944,0.502778
,Den Haag Centraal,Den Haag,Netherlands,52.081667,4.329167
,Paris Nord,Paris,France,48.880931,2.355323
,Venlo railway station,Venlo,Netherlands,51.364722,6.171389
,Monchengladbach Central Station,Monchengladbach,Germany,51.196,6.446
,Utrecht Centraal,Utrecht ,Netherlands,52.089167,5.109722
,Rensselaer Rail Station,Albany,United States,42.641389,-73.741111
,Amtrak Station,Tacoma,United States,47.242733,-122.42041
,Amtrak Station,Orlando,United States,28.5259,-81.3813
,Denali Rail,Healy,United States,63.7306,-148.913733333
JHL,Albian Aerodrome,Wood Buffalo,Canada,57.223889,-111.418889
EQY,Monroe Reqional Airport,Charlotte,United States,35.01833,-80.62001
,Station Aare,Aare,Sweden,63.398779,13.075956
,Villach Hauptbahnhof,Villach,Austria,46.618333,13.848333
,Krakow Glowny,Krakow,Poland,50.065556,19.947222
,Wien Meidling,Vienna,Austria,48.175,16.335278
,Roma Termini,Rome,Italy,41.900833,12.501944
,Napoli Centrale,Naples,Italy,40.8525,14.271944
,Euston Station,London,United Kingdom,51.5284,-0.1331
KNN,Kankan,Kankan,Guinea,10.448333,-9.227499
RHD,Termal,Rio Hondo,Argentina,-27.509946,-64.936666
,Guangzhou Railway Station,Guangzhou,China,23.151343,113.252073
,Shenzhen West Railway Station,Shenzhen,China,22.532043,113.908729
,Shenzhen North Railway Station,Shenzhen,China,22.607058,114.027203
KMP,Keetmanshoop,Keetmanshoop,Namibia,-26.5397,18.1114
,Shekou Ferry Terminal,Shenzhen,China,22.476555,113.912855
,Zhuhai-Jiuzhou Port,Zhuhai,China,22.233333,113.583333
KGT,Kangding Airport,Kangding,China,30.1575,101.734722
,Train Station,Aranyaprathet,Thailand,13.4058,102.311
,Train Station,Nha Trang,Vietnam,12.15,109.11
VUS,Veliky Ustyug,Veliky Ustyug,Russia,60.788333,46.26
IOW,Iowa City Municipal Airport,Iowa City,United States,41.639244,-91.546503
TLQ,Turpan,Turpan,China,42.942328,89.185877
,Lorenzo,Morro de Sao Paulo,Brazil,-13.389444445,-38.91
MWM,Windom Municipal Airport,Windom,United States,43.9134017,-95.1094083
,Sasakwa Airstrip,Sasakwa,Tanzania,-2.0714,34.5068
,Yabuli,Yabuli Town,China,44.4653,128.27
,Longview Ranch Airport,Longview,United States,44.6608611,-119.6526153
,Rothera Research Station,Rothera Research Station,United Kingdom,-67.34,-68.08
,Sortavala,Sortavala,Russia,61.736099,30.673599
,Valaam,Valaam,Russia,61.37115,30.88977
ANP,Lee Airport,Annapolis,United States,38.942778,-76.568333
,Songshan Train Station,Taipei,Taiwan,25.049214,121.577961
,Kaohsiung Station,Kaohsiung,Taiwan,22.638432,120.301877
,Hualien Station,Hualien,Taiwan,23.992722,121.60135
,El Merk,El Merk,Algeria,30.300039,8.160833
,Budapest Keleti pu.,Budapest,Hungary,-47.500278,-160.916111
,Bratislava hl. st.,Bratislava,Slovakia,-48.158263,17.105839
DUU,Ndutu,Ndutu,Tanzania,-3.0243398,34.9845059
FXO,Cuamba,Cuamba,Mozambique,-14.8175,36.528333
ODO,Bodaibo,Bodaibo,Russia,57.5137,114.1348
,Berdoba Airport,Berdoba,Chad,16.072,22.8466
ZTR,Zhytomyr,Zhytomyr,Ukraine,50.270556,28.738611
,Mozyr,Mozyr,Belarus,51.981944,29.165
,Paluknys,Paluknys,Lithuania,54.483056,24.989722
HRI,Mattala Rajapaksa Intl.,Mattala,Sri Lanka,6.284467,81.124128
PEQ,Pecos Municipal Airport,Pecos,United States,31.3823889,-103.5107222
HBG,Hattiesburg Bobby L. Chain Municipal Airport,Hattiesburg,United States,31.2649444,-89.2528889
QCJ,Botucatu,Botucatu,Brazil,-22.938,-48.467
,Anapolis Military Airbase,Anapolis,Brazil,-16.23,-48.966
QSC,Sao Carlos TAM,Sao Carlos,Brazil,-21.875,-47.904
,Byron Airport,Byron Bay,Australia,28.383504,153.365447
,Grindelwald,Grindelwald,Switzerland,46.35106,7.57408
,Grindelwald,Grindelwald,Switzerland,46.3506,7.57408
YKN,Chan Gurney,Yankton,United States,42.8711,-97.3969
SES,Selfield Airport,Selma Alabama,United States,32.4404,-86.9522
